"","Date_time","Temperature..C"
"1","9/30/2015 11:10",23.1
"2","9/30/2015 11:20",23.7
"3","9/30/2015 11:30",24.3
"4","9/30/2015 11:40",24.7
"5","9/30/2015 11:50",25.3
"6","9/30/2015 12:00",26
"7","9/30/2015 12:10",26.7
"8","9/30/2015 12:20",27.3
"9","9/30/2015 12:30",27.3
"10","9/30/2015 12:40",28.1
"11","9/30/2015 12:50",28.5
"12","9/30/2015 13:00",29.1
"13","9/30/2015 13:10",28.8
"14","9/30/2015 13:20",29
"15","9/30/2015 13:30",29.4
"16","9/30/2015 13:40",29.6
"17","9/30/2015 13:50",29.7
"18","9/30/2015 14:00",29.9
"19","9/30/2015 14:10",29.7
"20","9/30/2015 14:20",30.2
"21","9/30/2015 14:30",30.2
"22","9/30/2015 14:40",30.5
"23","9/30/2015 14:50",30.4
"24","9/30/2015 15:00",30.4
"25","9/30/2015 15:10",30.2
"26","9/30/2015 15:20",29.7
"27","9/30/2015 15:30",29.1
"28","9/30/2015 15:40",28.5
"29","9/30/2015 15:50",27.7
"30","9/30/2015 16:00",27.1
"31","9/30/2015 16:10",26.5
"32","9/30/2015 16:20",26
"33","9/30/2015 16:30",25.6
"34","9/30/2015 16:40",25.2
"35","9/30/2015 16:50",24.7
"36","9/30/2015 17:00",24.5
"37","9/30/2015 17:10",24.5
"38","9/30/2015 17:20",24.4
"39","9/30/2015 17:30",24.4
"40","9/30/2015 17:40",24.3
"41","9/30/2015 17:50",24.1
"42","9/30/2015 18:00",23.7
"43","9/30/2015 18:10",23.2
"44","9/30/2015 18:20",22.7
"45","9/30/2015 18:30",22.4
"46","9/30/2015 18:40",22.1
"47","9/30/2015 18:50",21.9
"48","9/30/2015 19:00",21.6
"49","9/30/2015 19:10",21.3
"50","9/30/2015 19:20",21.1
"51","9/30/2015 19:30",20.9
"52","9/30/2015 19:40",20.7
"53","9/30/2015 19:50",20.5
"54","9/30/2015 20:00",20.3
"55","9/30/2015 20:10",20.3
"56","9/30/2015 20:20",20.1
"57","9/30/2015 20:30",19.9
"58","9/30/2015 20:40",19.8
"59","9/30/2015 20:50",19.7
"60","9/30/2015 21:00",19.6
"61","9/30/2015 21:10",19.5
"62","9/30/2015 21:20",19.4
"63","9/30/2015 21:30",19.3
"64","9/30/2015 21:40",19.3
"65","9/30/2015 21:50",19.2
"66","9/30/2015 22:00",19
"67","9/30/2015 22:10",19
"68","9/30/2015 22:20",18.9
"69","9/30/2015 22:30",18.5
"70","9/30/2015 22:40",18
"71","9/30/2015 22:50",17.7
"72","9/30/2015 23:00",17.5
"73","9/30/2015 23:10",17.3
"74","9/30/2015 23:20",17.1
"75","9/30/2015 23:30",17
"76","9/30/2015 23:40",16.9
"77","9/30/2015 23:50",16.9
"78","10/1/2015 0:00",16.8
"79","10/1/2015 0:10",16.6
"80","10/1/2015 0:20",16.5
"81","10/1/2015 0:30",16.4
"82","10/1/2015 0:40",16.3
"83","10/1/2015 0:50",16.3
"84","10/1/2015 1:00",16.2
"85","10/1/2015 1:10",16.1
"86","10/1/2015 1:20",16.1
"87","10/1/2015 1:30",16.1
"88","10/1/2015 1:40",16.1
"89","10/1/2015 1:50",16
"90","10/1/2015 2:00",16
"91","10/1/2015 2:10",16
"92","10/1/2015 2:20",16
"93","10/1/2015 2:30",15.9
"94","10/1/2015 2:40",15.9
"95","10/1/2015 2:50",15.9
"96","10/1/2015 3:00",15.9
"97","10/1/2015 3:10",15.8
"98","10/1/2015 3:20",15.8
"99","10/1/2015 3:30",15.8
"100","10/1/2015 3:40",15.8
"101","10/1/2015 3:50",15.8
"102","10/1/2015 4:00",15.8
"103","10/1/2015 4:10",15.8
"104","10/1/2015 4:20",15.7
"105","10/1/2015 4:30",15.7
"106","10/1/2015 4:40",15.7
"107","10/1/2015 4:50",15.7
"108","10/1/2015 5:00",15.7
"109","10/1/2015 5:10",15.6
"110","10/1/2015 5:20",15.6
"111","10/1/2015 5:30",15.6
"112","10/1/2015 5:40",15.6
"113","10/1/2015 5:50",15.6
"114","10/1/2015 6:00",15.5
"115","10/1/2015 6:10",15.5
"116","10/1/2015 6:20",15.4
"117","10/1/2015 6:30",15.4
"118","10/1/2015 6:40",15.4
"119","10/1/2015 6:50",15.4
"120","10/1/2015 7:00",15.4
"121","10/1/2015 7:10",15.4
"122","10/1/2015 7:20",15.4
"123","10/1/2015 7:30",15.4
"124","10/1/2015 7:40",15.4
"125","10/1/2015 7:50",15.3
"126","10/1/2015 8:00",15.4
"127","10/1/2015 8:10",15.4
"128","10/1/2015 8:20",15.4
"129","10/1/2015 8:30",15.4
"130","10/1/2015 8:40",15.4
"131","10/1/2015 8:50",15.4
"132","10/1/2015 9:00",15.4
"133","10/1/2015 9:10",15.4
"134","10/1/2015 9:20",15.4
"135","10/1/2015 9:30",15.4
"136","10/1/2015 9:40",15.4
"137","10/1/2015 9:50",15.3
"138","10/1/2015 10:00",15.4
"139","10/1/2015 10:10",15.3
"140","10/1/2015 10:20",15.3
"141","10/1/2015 10:30",15.3
"142","10/1/2015 10:40",15.3
"143","10/1/2015 10:50",15.4
"144","10/1/2015 11:00",15.6
"145","10/1/2015 11:10",16
"146","10/1/2015 11:20",16.4
"147","10/1/2015 11:30",16.7
"148","10/1/2015 11:40",16.9
"149","10/1/2015 11:50",17.1
"150","10/1/2015 12:00",17.4
"151","10/1/2015 12:10",17.7
"152","10/1/2015 12:20",18.3
"153","10/1/2015 12:30",18.5
"154","10/1/2015 12:40",18.8
"155","10/1/2015 12:50",19.4
"156","10/1/2015 13:00",19.6
"157","10/1/2015 13:10",19.5
"158","10/1/2015 13:20",19.3
"159","10/1/2015 13:30",19.2
"160","10/1/2015 13:40",19.2
"161","10/1/2015 13:50",19.3
"162","10/1/2015 14:00",19.7
"163","10/1/2015 14:10",19.7
"164","10/1/2015 14:20",19.8
"165","10/1/2015 14:30",20.2
"166","10/1/2015 14:40",20.8
"167","10/1/2015 14:50",21
"168","10/1/2015 15:00",21.4
"169","10/1/2015 15:10",22.1
"170","10/1/2015 15:20",22.5
"171","10/1/2015 15:30",22.7
"172","10/1/2015 15:40",22.8
"173","10/1/2015 15:50",22.6
"174","10/1/2015 16:00",22.3
"175","10/1/2015 16:10",22
"176","10/1/2015 16:20",22
"177","10/1/2015 16:30",21.9
"178","10/1/2015 16:40",21.9
"179","10/1/2015 16:50",21.7
"180","10/1/2015 17:00",21.4
"181","10/1/2015 17:10",21.6
"182","10/1/2015 17:20",21.8
"183","10/1/2015 17:30",21.6
"184","10/1/2015 17:40",21.5
"185","10/1/2015 17:50",21.4
"186","10/1/2015 18:00",21.3
"187","10/1/2015 18:10",21.3
"188","10/1/2015 18:20",21.2
"189","10/1/2015 18:30",21
"190","10/1/2015 18:40",20.9
"191","10/1/2015 18:50",20.7
"192","10/1/2015 19:00",20.6
"193","10/1/2015 19:10",20.5
"194","10/1/2015 19:20",20.3
"195","10/1/2015 19:30",20.1
"196","10/1/2015 19:40",19.9
"197","10/1/2015 19:50",19.8
"198","10/1/2015 20:00",19.6
"199","10/1/2015 20:10",19.4
"200","10/1/2015 20:20",19.2
"201","10/1/2015 20:30",19
"202","10/1/2015 20:40",18.8
"203","10/1/2015 20:50",18.6
"204","10/1/2015 21:00",18.4
"205","10/1/2015 21:10",18.3
"206","10/1/2015 21:20",18.1
"207","10/1/2015 21:30",18
"208","10/1/2015 21:40",17.9
"209","10/1/2015 21:50",17.8
"210","10/1/2015 22:00",17.7
"211","10/1/2015 22:10",17.6
"212","10/1/2015 22:20",17.6
"213","10/1/2015 22:30",17.5
"214","10/1/2015 22:40",17.4
"215","10/1/2015 22:50",17.4
"216","10/1/2015 23:00",17.3
"217","10/1/2015 23:10",17.3
"218","10/1/2015 23:20",17.3
"219","10/1/2015 23:30",17.2
"220","10/1/2015 23:40",17.1
"221","10/1/2015 23:50",17.1
"222","10/2/2015 0:00",16.9
"223","10/2/2015 0:10",16.9
"224","10/2/2015 0:20",16.9
"225","10/2/2015 0:30",16.8
"226","10/2/2015 0:40",16.8
"227","10/2/2015 0:50",16.7
"228","10/2/2015 1:00",16.6
"229","10/2/2015 1:10",16.5
"230","10/2/2015 1:20",16.4
"231","10/2/2015 1:30",16.4
"232","10/2/2015 1:40",16.3
"233","10/2/2015 1:50",16.3
"234","10/2/2015 2:00",16.2
"235","10/2/2015 2:10",16.2
"236","10/2/2015 2:20",16.2
"237","10/2/2015 2:30",16.2
"238","10/2/2015 2:40",16.2
"239","10/2/2015 2:50",16.2
"240","10/2/2015 3:00",16.2
"241","10/2/2015 3:10",16.3
"242","10/2/2015 3:20",16.3
"243","10/2/2015 3:30",16.3
"244","10/2/2015 3:40",16.3
"245","10/2/2015 3:50",16.4
"246","10/2/2015 4:00",16.4
"247","10/2/2015 4:10",16.4
"248","10/2/2015 4:20",16.4
"249","10/2/2015 4:30",16.4
"250","10/2/2015 4:40",16.4
"251","10/2/2015 4:50",16.4
"252","10/2/2015 5:00",16.4
"253","10/2/2015 5:10",16.5
"254","10/2/2015 5:20",16.5
"255","10/2/2015 5:30",16.5
"256","10/2/2015 5:40",16.5
"257","10/2/2015 5:50",16.5
"258","10/2/2015 6:00",16.5
"259","10/2/2015 6:10",16.6
"260","10/2/2015 6:20",16.6
"261","10/2/2015 6:30",16.6
"262","10/2/2015 6:40",16.6
"263","10/2/2015 6:50",16.6
"264","10/2/2015 7:00",16.7
"265","10/2/2015 7:10",16.7
"266","10/2/2015 7:20",16.7
"267","10/2/2015 7:30",16.7
"268","10/2/2015 7:40",16.7
"269","10/2/2015 7:50",16.8
"270","10/2/2015 8:00",16.8
"271","10/2/2015 8:10",16.8
"272","10/2/2015 8:20",16.9
"273","10/2/2015 8:30",17
"274","10/2/2015 8:40",17.2
"275","10/2/2015 8:50",17.4
"276","10/2/2015 9:00",17.6
"277","10/2/2015 9:10",17.7
"278","10/2/2015 9:20",17.8
"279","10/2/2015 9:30",17.9
"280","10/2/2015 9:40",18
"281","10/2/2015 9:50",18.3
"282","10/2/2015 10:00",18.5
"283","10/2/2015 10:10",18.8
"284","10/2/2015 10:20",19
"285","10/2/2015 10:30",19.3
"286","10/2/2015 10:40",19.6
"287","10/2/2015 10:50",19.9
"288","10/2/2015 11:00",20.1
"289","10/2/2015 11:10",20.4
"290","10/2/2015 11:20",20.9
"291","10/2/2015 11:30",21.3
"292","10/2/2015 11:40",21.7
"293","10/2/2015 11:50",22
"294","10/2/2015 12:00",22.6
"295","10/2/2015 12:10",23
"296","10/2/2015 12:20",23.3
"297","10/2/2015 12:30",23.6
"298","10/2/2015 12:40",24
"299","10/2/2015 12:50",24.3
"300","10/2/2015 13:00",24.5
"301","10/2/2015 13:10",24.6
"302","10/2/2015 13:20",24.7
"303","10/2/2015 13:30",24.8
"304","10/2/2015 13:40",24.9
"305","10/2/2015 13:50",25.1
"306","10/2/2015 14:00",25.3
"307","10/2/2015 14:10",25.6
"308","10/2/2015 14:20",25.8
"309","10/2/2015 14:30",25.9
"310","10/2/2015 14:40",26
"311","10/2/2015 14:50",25.8
"312","10/2/2015 15:00",25.7
"313","10/2/2015 15:10",26.7
"314","10/2/2015 15:20",27
"315","10/2/2015 15:30",27.4
"316","10/2/2015 15:40",27.3
"317","10/2/2015 15:50",28.1
"318","10/2/2015 16:00",28.4
"319","10/2/2015 16:10",27.7
"320","10/2/2015 16:20",27.4
"321","10/2/2015 16:30",26.8
"322","10/2/2015 16:40",26.6
"323","10/2/2015 16:50",26.7
"324","10/2/2015 17:00",26.9
"325","10/2/2015 17:10",26.7
"326","10/2/2015 17:20",26.2
"327","10/2/2015 17:30",26
"328","10/2/2015 17:40",25.8
"329","10/2/2015 17:50",25.4
"330","10/2/2015 18:00",24.8
"331","10/2/2015 18:10",24.4
"332","10/2/2015 18:20",24
"333","10/2/2015 18:30",23.7
"334","10/2/2015 18:40",23.5
"335","10/2/2015 18:50",23.2
"336","10/2/2015 19:00",22.9
"337","10/2/2015 19:10",22.6
"338","10/2/2015 19:20",22.3
"339","10/2/2015 19:30",22
"340","10/2/2015 19:40",21.9
"341","10/2/2015 19:50",21.7
"342","10/2/2015 20:00",21.4
"343","10/2/2015 20:10",21.2
"344","10/2/2015 20:20",21
"345","10/2/2015 20:30",20.8
"346","10/2/2015 20:40",20.7
"347","10/2/2015 20:50",20.5
"348","10/2/2015 21:00",20.3
"349","10/2/2015 21:10",20.2
"350","10/2/2015 21:20",20
"351","10/2/2015 21:30",19.9
"352","10/2/2015 21:40",19.8
"353","10/2/2015 21:50",19.7
"354","10/2/2015 22:00",19.6
"355","10/2/2015 22:10",19.6
"356","10/2/2015 22:20",19.5
"357","10/2/2015 22:30",19.5
"358","10/2/2015 22:40",19.4
"359","10/2/2015 22:50",19.4
"360","10/2/2015 23:00",19.3
"361","10/2/2015 23:10",19.4
"362","10/2/2015 23:20",19.3
"363","10/2/2015 23:30",19.2
"364","10/2/2015 23:40",19.1
"365","10/2/2015 23:50",19
"366","10/3/2015 0:00",19
"367","10/3/2015 0:10",18.9
"368","10/3/2015 0:20",18.9
"369","10/3/2015 0:30",18.9
"370","10/3/2015 0:40",18.8
"371","10/3/2015 0:50",18.8
"372","10/3/2015 1:00",18.8
"373","10/3/2015 1:10",18.7
"374","10/3/2015 1:20",18.7
"375","10/3/2015 1:30",18.7
"376","10/3/2015 1:40",18.6
"377","10/3/2015 1:50",18.6
"378","10/3/2015 2:00",18.6
"379","10/3/2015 2:10",18.6
"380","10/3/2015 2:20",18.5
"381","10/3/2015 2:30",18.5
"382","10/3/2015 2:40",18.5
"383","10/3/2015 2:50",18.5
"384","10/3/2015 3:00",18.5
"385","10/3/2015 3:10",18.5
"386","10/3/2015 3:20",18.4
"387","10/3/2015 3:30",18.4
"388","10/3/2015 3:40",18.4
"389","10/3/2015 3:50",18.4
"390","10/3/2015 4:00",18.4
"391","10/3/2015 4:10",18.3
"392","10/3/2015 4:20",18.2
"393","10/3/2015 4:30",18.1
"394","10/3/2015 4:40",18
"395","10/3/2015 4:50",18
"396","10/3/2015 5:00",18
"397","10/3/2015 5:10",18
"398","10/3/2015 5:20",18
"399","10/3/2015 5:30",18
"400","10/3/2015 5:40",18
"401","10/3/2015 5:50",18
"402","10/3/2015 6:00",18
"403","10/3/2015 6:10",18
"404","10/3/2015 6:20",18
"405","10/3/2015 6:30",17.9
"406","10/3/2015 6:40",17.9
"407","10/3/2015 6:50",17.7
"408","10/3/2015 7:00",17.7
"409","10/3/2015 7:10",17.6
"410","10/3/2015 7:20",17.5
"411","10/3/2015 7:30",17.4
"412","10/3/2015 7:40",17.4
"413","10/3/2015 7:50",17.4
"414","10/3/2015 8:00",17.4
"415","10/3/2015 8:10",17.5
"416","10/3/2015 8:20",17.6
"417","10/3/2015 8:30",17.6
"418","10/3/2015 8:40",17.7
"419","10/3/2015 8:50",17.8
"420","10/3/2015 9:00",17.9
"421","10/3/2015 9:10",18
"422","10/3/2015 9:20",18.1
"423","10/3/2015 9:30",18.3
"424","10/3/2015 9:40",18.5
"425","10/3/2015 9:50",18.8
"426","10/3/2015 10:00",19.1
"427","10/3/2015 10:10",19.9
"428","10/3/2015 10:20",20.2
"429","10/3/2015 10:30",20.5
"430","10/3/2015 10:40",21
"431","10/3/2015 10:50",21.5
"432","10/3/2015 11:00",21.8
"433","10/3/2015 11:10",22
"434","10/3/2015 11:20",22.7
"435","10/3/2015 11:30",23.6
"436","10/3/2015 11:40",24.4
"437","10/3/2015 11:50",25.2
"438","10/3/2015 12:00",25.9
"439","10/3/2015 12:10",26.7
"440","10/3/2015 12:20",27.3
"441","10/3/2015 12:30",27.4
"442","10/3/2015 12:40",28
"443","10/3/2015 12:50",28.4
"444","10/3/2015 13:00",28.9
"445","10/3/2015 13:10",29.4
"446","10/3/2015 13:20",29.8
"447","10/3/2015 13:30",30
"448","10/3/2015 13:40",30.1
"449","10/3/2015 13:50",30.3
"450","10/3/2015 14:00",30
"451","10/3/2015 14:10",30.5
"452","10/3/2015 14:20",30.6
"453","10/3/2015 14:30",30.8
"454","10/3/2015 14:40",30.7
"455","10/3/2015 14:50",30.8
"456","10/3/2015 15:00",30.7
"457","10/3/2015 15:10",30.7
"458","10/3/2015 15:20",30.5
"459","10/3/2015 15:30",29.7
"460","10/3/2015 15:40",30.1
"461","10/3/2015 15:50",29.8
"462","10/3/2015 16:00",30
"463","10/3/2015 16:10",30
"464","10/3/2015 16:20",30
"465","10/3/2015 16:30",29.8
"466","10/3/2015 16:40",29.7
"467","10/3/2015 16:50",29.7
"468","10/3/2015 17:00",29.4
"469","10/3/2015 17:10",29.2
"470","10/3/2015 17:20",28.9
"471","10/3/2015 17:30",28.5
"472","10/3/2015 17:40",28
"473","10/3/2015 17:50",27.6
"474","10/3/2015 18:00",27.2
"475","10/3/2015 18:10",26.8
"476","10/3/2015 18:20",26.3
"477","10/3/2015 18:30",25.8
"478","10/3/2015 18:40",25.4
"479","10/3/2015 18:50",24.9
"480","10/3/2015 19:00",24.5
"481","10/3/2015 19:10",24.1
"482","10/3/2015 19:20",23.8
"483","10/3/2015 19:30",23.5
"484","10/3/2015 19:40",23.2
"485","10/3/2015 19:50",23
"486","10/3/2015 20:00",22.7
"487","10/3/2015 20:10",22.5
"488","10/3/2015 20:20",22.3
"489","10/3/2015 20:30",22.1
"490","10/3/2015 20:40",22
"491","10/3/2015 20:50",22
"492","10/3/2015 21:00",21.8
"493","10/3/2015 21:10",21.6
"494","10/3/2015 21:20",21.5
"495","10/3/2015 21:30",21.3
"496","10/3/2015 21:40",21.2
"497","10/3/2015 21:50",21.1
"498","10/3/2015 22:00",21
"499","10/3/2015 22:10",20.9
"500","10/3/2015 22:20",20.8
"501","10/3/2015 22:30",20.7
"502","10/3/2015 22:40",20.6
"503","10/3/2015 22:50",20.5
"504","10/3/2015 23:00",20.4
"505","10/3/2015 23:10",20.2
"506","10/3/2015 23:20",20.1
"507","10/3/2015 23:30",20
"508","10/3/2015 23:40",19.9
"509","10/3/2015 23:50",19.9
"510","10/4/2015 0:00",19.8
"511","10/4/2015 0:10",19.6
"512","10/4/2015 0:20",19.5
"513","10/4/2015 0:30",19.4
"514","10/4/2015 0:40",19.3
"515","10/4/2015 0:50",19.2
"516","10/4/2015 1:00",19.1
"517","10/4/2015 1:10",19
"518","10/4/2015 1:20",18.8
"519","10/4/2015 1:30",18.7
"520","10/4/2015 1:40",18.6
"521","10/4/2015 1:50",18.5
"522","10/4/2015 2:00",18.4
"523","10/4/2015 2:10",18.3
"524","10/4/2015 2:20",18.2
"525","10/4/2015 2:30",18.1
"526","10/4/2015 2:40",18.1
"527","10/4/2015 2:50",18
"528","10/4/2015 3:00",18
"529","10/4/2015 3:10",17.9
"530","10/4/2015 3:20",17.8
"531","10/4/2015 3:30",17.8
"532","10/4/2015 3:40",17.7
"533","10/4/2015 3:50",17.6
"534","10/4/2015 4:00",17.5
"535","10/4/2015 4:10",17.4
"536","10/4/2015 4:20",17.3
"537","10/4/2015 4:30",17.3
"538","10/4/2015 4:40",17.2
"539","10/4/2015 4:50",17.1
"540","10/4/2015 5:00",17
"541","10/4/2015 5:10",16.9
"542","10/4/2015 5:20",16.9
"543","10/4/2015 5:30",16.8
"544","10/4/2015 5:40",16.7
"545","10/4/2015 5:50",16.6
"546","10/4/2015 6:00",16.6
"547","10/4/2015 6:10",16.5
"548","10/4/2015 6:20",16.4
"549","10/4/2015 6:30",16.4
"550","10/4/2015 6:40",16.3
"551","10/4/2015 6:50",16.2
"552","10/4/2015 7:00",16.1
"553","10/4/2015 7:10",16
"554","10/4/2015 7:20",16
"555","10/4/2015 7:30",15.9
"556","10/4/2015 7:40",15.8
"557","10/4/2015 7:50",15.7
"558","10/4/2015 8:00",15.6
"559","10/4/2015 8:10",15.6
"560","10/4/2015 8:20",15.6
"561","10/4/2015 8:30",15.7
"562","10/4/2015 8:40",15.8
"563","10/4/2015 8:50",15.8
"564","10/4/2015 9:00",16
"565","10/4/2015 9:10",16.1
"566","10/4/2015 9:20",16.5
"567","10/4/2015 9:30",16.9
"568","10/4/2015 9:40",17.3
"569","10/4/2015 9:50",18
"570","10/4/2015 10:00",18.6
"571","10/4/2015 10:10",19.4
"572","10/4/2015 10:20",20.3
"573","10/4/2015 10:30",20.9
"574","10/4/2015 10:40",21.5
"575","10/4/2015 10:50",22
"576","10/4/2015 11:00",22.4
"577","10/4/2015 11:10",22.8
"578","10/4/2015 11:20",23.2
"579","10/4/2015 11:30",23.8
"580","10/4/2015 11:40",24.4
"581","10/4/2015 11:50",24.8
"582","10/4/2015 12:00",25.3
"583","10/4/2015 12:10",25.8
"584","10/4/2015 12:20",26.1
"585","10/4/2015 12:30",26.5
"586","10/4/2015 12:40",26.8
"587","10/4/2015 12:50",27
"588","10/4/2015 13:00",27.4
"589","10/4/2015 13:10",27.6
"590","10/4/2015 13:20",27.8
"591","10/4/2015 13:30",28.1
"592","10/4/2015 13:40",28.3
"593","10/4/2015 13:50",28.5
"594","10/4/2015 14:00",28.7
"595","10/4/2015 14:10",28.7
"596","10/4/2015 14:20",28.8
"597","10/4/2015 14:30",28.8
"598","10/4/2015 14:40",28.9
"599","10/4/2015 14:50",28.9
"600","10/4/2015 15:00",29
"601","10/4/2015 15:10",29
"602","10/4/2015 15:20",29
"603","10/4/2015 15:30",29
"604","10/4/2015 15:40",29
"605","10/4/2015 15:50",29
"606","10/4/2015 16:00",28.9
"607","10/4/2015 16:10",28.9
"608","10/4/2015 16:20",28.7
"609","10/4/2015 16:30",28.6
"610","10/4/2015 16:40",28.3
"611","10/4/2015 16:50",28.2
"612","10/4/2015 17:00",28
"613","10/4/2015 17:10",27.7
"614","10/4/2015 17:20",27.5
"615","10/4/2015 17:30",27.2
"616","10/4/2015 17:40",26.9
"617","10/4/2015 17:50",26.5
"618","10/4/2015 18:00",26.1
"619","10/4/2015 18:10",25.8
"620","10/4/2015 18:20",25.4
"621","10/4/2015 18:30",24.9
"622","10/4/2015 18:40",24.6
"623","10/4/2015 18:50",24.3
"624","10/4/2015 19:00",24
"625","10/4/2015 19:10",23.6
"626","10/4/2015 19:20",23.3
"627","10/4/2015 19:30",22.9
"628","10/4/2015 19:40",22.6
"629","10/4/2015 19:50",22.3
"630","10/4/2015 20:00",22
"631","10/4/2015 20:10",21.8
"632","10/4/2015 20:20",21.6
"633","10/4/2015 20:30",21.4
"634","10/4/2015 20:40",21.1
"635","10/4/2015 20:50",20.8
"636","10/4/2015 21:00",20.5
"637","10/4/2015 21:10",20.3
"638","10/4/2015 21:20",20.2
"639","10/4/2015 21:30",20
"640","10/4/2015 21:40",19.9
"641","10/4/2015 21:50",19.7
"642","10/4/2015 22:00",19.6
"643","10/4/2015 22:10",19.5
"644","10/4/2015 22:20",19.3
"645","10/4/2015 22:30",19.2
"646","10/4/2015 22:40",19
"647","10/4/2015 22:50",18.8
"648","10/4/2015 23:00",18.7
"649","10/4/2015 23:10",18.6
"650","10/4/2015 23:20",18.4
